id,note
51878,열대과일향 메론 레몬 껍질 젖은 부싯돌같은 신선한 미네랄리티의 캐릭터를 보여주며 입안에서는 드라이 하지만 오랫동안 유지되는 피니쉬를 가지고 있고 이는 프렌치 오크 발효를 통해 힘찬 무게감과 견고한 구조감을 더해주었기 때문이며 경쾌한 산도가 매력적인 와인이다
52899,열매가 작은 포도 송이를 부드럽게 압착하여 천천히 침용 추출 과정을 거친 뒤 12개월간 프렌치 오크 숙성하여 병입한다  짙은 보라색을 띠고 베리류 커런츠등의 과실향에 코코아 라벤더와 같은 꽃향기가 복합적으로 피어오르며 자두 체리와 같은 과일 풍미에 코코아 부드러운 바닐라의 향이 느껴지는 와인이다
38976,열매류의 과일 후추의 향신료 그리고 바닐라의 향기로운 아로마가 와인의 검붉은 색과 함께 어우러져 있다 미디엄 바디의 와인으로 풍부하고 달콤한 과즙의 향미 부드러운 촉감 그리고 오랫동안 이어지는 피니쉬가 돋보이는 와인이다
57360,엷게 느껴지는 황금빛 색상을 띠고 헤이즐럿 아몬드 이스트 오크향이 나며 복합적인 풍미와 깔끔한 피니시 살짝 느껴지는 짭짜름한 풍미의 섬세함이 느껴지는 와인이다
56342,엷게 초록 빛깔을 띠는 노란색을 띠고 열대과실 아로마와 함께 살짝 풍기는 꽃 향이 나며 신선한 팔레트와 산도의 조화가 훌륭하고 깔끔한 피니시가 느껴지는 와인이다
52199,엷게 초록 빛깔을 띠는 노란색을 지니며 열대과실 아로마와 함께 살짝 풍기는 꽃 향이 향긋하고 신선한 팔레트와 산도의 조화가 훌륭하며 이는 깔끔한 피니시로 이어지는 와인이다
39885,엷게 초록빛을 띄며 깨끗하고 선명한 노랑색 파인애플과 흰복숭아의 향이 엘레강스하게 느껴진다 와인잔을 돌려 와인 향을 맡으면 핑크 그레이프푸르트와 열대과일 리치의 향이 우러나온다 입속에서 풍성하고 밸런스감이 잘 나타나며 신선하고 아로마의 뒷맛이 길어 좋다
58056,엷고 밝은 컬러를 띠며  사과 스파이시 그리고 감귤류의 아로마와 함께 신선함이 특징적이다 입안에서는 미디움 바디감을 느끼며 배와 사과의 향이 많이 느껴지는 과일맛이 잘 짜여진 구조감과 부드러운 미네랄 그리고 마지막의 스파이시함이 이 와인의 매력을 많이 어필하고 있다
53385,엷고 섬세한 골드를 입은 진한 토파즈색을 띄며 강한 아로마와 따뜻한 시나몬과 바닐라 향의 강렬한 부케가 특징적인 브랜디이다 입안에서 둥글게 느껴지며 풍부한 타닌이 전개되면서 마지막에는 긴 여운을 남긴다
40835,엷은 그린 색상에 의해서 강조되어지는 황금빛을 띄우는 색 다양한 스파이시한 아로마들의 복합된 향 꿀의 달콤함은 잘 익은 바나나의 강렬한 향으로 이끌고 바닐라의 향도 느낄 수 있다첫 맛에서 감싸도는 풍부하고 향긋한 맛은 견고하지만 감칠 맛이 나는 와인의 구조와 완벽한 발란스를 맞춘다 여운은 길고 달콤하다
50158,엷은 금빛 색상과 노랑 그리고 녹색의 하이라이트와 감귤류의 향 또는 레몬 미네랄의 특성 레몬의 느낌이 나는 와인이다  꼬뜨 드 본(  )은 북쪽의 꼬뜨 드 뉘에서는 레드와인만을 생산하지만 이 지역은 레드와 화이트 둘 다 생산한다 그러나 레드보다는 화이트와인의 명성이 높아 이곳에서는 브르고뉴의 유명한 그랑크뤼 화이트 와인을 다 만날 수 있다 세계에서 가장 비싸기로 유명한 그랑 크뤼 와인 몽라쉐와 꼬르통 샤를마뉴 슈발리에 몽라쉐 뫼르소 등이 이지역 와인이다  뫼르소() 지역은 볼네이 남쪽에 위치하고 있으며 주로 화이트 와인이 생산되는데 북쪽의 점토 자갈 등의 토양에서는 레드 와인도 생산된다 뫼르소 지역은 타스트뱅의 기사단의 축제(?;    ) 때문에 더 유명해졌다 이 지역의 화이트 와인은 풀바디이며 아몬드향 잘 익은 사과향 토스트향 너트 류의 구수한 맛을 가지고 있다   제2차 세계대전 당시 샤사뉴몽라셰와 뫼르소에 독일 군이 진을 치고 있었는데 프랑스의 공격을 주도한 사령관은 포도밭의 피해를 우려하여 공격을 연기시킬 정도였다고 한다 독일군들이 고급 와인이 생산되지 않는 평지에 있음을 알고 그때서야 공격을 하였다는 일화도 있다   그랑 크뤼( )는 없으며 일부 훌륭한 프리미어 크뤼( )가 생산되는데 레 페리에르( ) 레 즈느브리에르( ) 레 샤르므( ) 레 구트 도르(  )가 유명하여 그랑 크뤼 밭과 가격면에서도 견줄만 하며 레 부셰르( ) 레 상트노( ) 등 29개의 포도밭이 포함된다
38207,엷은 금빛색상으로 조금의 오크향을 섞은 듯한 노랑색 과일의 향과 배 사과의 향긋한 내음을 느낀다 바닐라의 맛 아주 강하면서도 풍부한 맛 충분한 균형들과 우아한맛 마시고 난후의 끝맛이 약간의 복합적인 향신료의 맛을 느낄수 있다
51213,엷은 금빛을 띄고 있으며 생생한 열대과일의 아로마를 지기고 있으며 멜론과 무화가의 향을 느낄 수 있다 입안에서 느껴지는 절묘한 구아바와 감귤류과일의 향은 옅은 오크향과 조화로운 향을 끌어내며 입안에서 풍만하고 부드러운 느낌과 함께 톡톡튀는 피니쉬감을 주는 와인이다   끌로뒤발 아리아드네는 끌로뒤발만의 독특한 방식으로 세미용과 쇼비뇽블랑을 블렌딩하는 와인이다 아리아드네는 그리스 신화에 등장하는 술의 신 디오니소스의 부인의 이름에서 명명하였다
50802,엷은 금색 잘 익은 시트러스 향과 옅은 오크향 핵 과일의 진한 맛과 크리미한 끝 맛 고소한 바닐라 맛과 상큼함이 더해진?신선한 와인이다  말보로 지역의 샤르도네는 균형이 잘 잡히고 농축되어 있는 진한 과실 향으로 잘 알려져 있다 전형적으로 복합적이고 질감이 좋은 와인들로 오크배럴에서 숙성시킨 뉴질랜드 북쪽 지역의 감미로운 열대과일 향부터 선선한 남쪽 지역의 미네랄과 상큼한 감귤류 향까지 다양한 향들을 보완하여 최적의 품질의 샤르도네를 생산하고 있다
38997,엷은 금색을 띠며 멜론 파인애플 사과 등의 과일향과 적절한 산도가 잘 어울린 상쾌한 미디엄 바디 와인이다
43387,엷은 노란 짚 색과일 맛이 느껴지는 우아한 향을 가지고 있다 향기는 최초의 빈티지에서 점차 꿀과 나무의 향을 가진 복잡한 맛으로 발전되고 있다훌륭한 밀도에 우아하면서 드라이하다
47385,엷은 노란빛과 장미꽃 향 열대과일들의 풍부한 맛과 중간무게의 맛을 지니고 있으며 끝맛을 오래도록 입안에서 느낄 수 있다
45981,엷은 노란빛을 띠고 잘익은 복숭아향을 바탕으로 열대과일의 향을 느낄 수 있으며 신선한 산도와 함께 미네랄향의 피니쉬를 느낄 수 있는 균형이 잘 잡힌 와인이다 베르데이호는 꽃향을 더욱 가미한 스페인 스타일 소비뇽 블랑이다 루에다에서 띠에라 드 카스틸라를 아우르는 스페인의 여러지역에서 잘 알려져 있다 이 품종은 로버트 파커에서부터 휴 존슨에 이르기 까지 뛰어난 퀄리티를 가진 차세대 화이트 와인으로 평가받고 있다
57640,엷은 노란빛을 띠고 파파야 파인애플의 향은 메론의 향이 나며 오크숙성에서 오는 토스트 아몬드 헤이즐넛 향과 함께 입안에서 느껴지는 풍부한 풍미가 느껴지는 와인이다
51116,엷은 노란빛을 띠고 파파야 파인애플의 향은 시트러스의 향과 어울려 전체적인 구조감을 더한다 오크 숙성에서 오는 은은한 토스트와 바닐라 향은 미네랄 터치와 함께 복합미를 형성한다 입안에서 느껴지는 풍부한 시트러스의 풍미가 신선한 산도와 조화를 이룬다 잘 잡힌 밸런스는 바닐라 향과 함께 우아한 피니쉬로 이어진다   서늘한 곳에 보관된 프렌치 오크통에서 15~20일간의 발효를 진행한다 발효가 끝난 후 80%의 와인은 젖산발효를 진행하여 복합미를 더한다   ★     등에서 90점 이상의 점수를 꾸준히 이어온 아르볼레다는 2016년 ‘ ’   ’에 당당히 이름을 올리며 칠레의 대표적인 와인으로 떠오르고 있다  ★2014 빈티지는 따뜻한 기온이 유지되어 농익은 포도를 수확 할 수 있었고 풍부한 과실향을 자랑하는 전형적인 칠레와인을 생산할 수 있었던 빈티지이다  ★해안가와 인접하여 ‘새들의 안식처’라는 의미를 가진 ? 포도원에서 생산된 포도만을 사용하는   와인이다
41387,엷은 노란색을 띠고 있으며 신선한 열대 과일의 망고 메론 파인애플향과 달콤한 맛에 약간의 버블느낌이 일품이며 식사가 끝난 후 디저트와 함께 마시기 좋은 와인으로 와인을 처음 먹는 사람들에게도 부담없이 다가갈 수 있는 와인이다  빌라엠과 함께라면 너의 인생은 언제나 파티! 빌라엠은 국내 판매 1위를 독보적인 위상으로 지키고 있는 국내 대표 스파클링 와인 1 으로서 인기를 끌고 있는 이유는 도수가 낮고 청량감이 있으면서도 부드러워 누구나 편안하게 마실 수 있기 때문이다
39381,엷은 노란색을 띠며 레몬 레몬 복숭아 신선한 파인애플 등의 과일향이 풍부하며 바닐라 캐러멜 등의 아로마가 어우러져 복합미를 더했다
43812,엷은 노란색을 띤 칼라에 토스티한 오크향에 배 멜론 살구의 향을 느낄 수 있으며 입안에서는 크리미하고 긴 여운을 느낄 수 있는 풀바디한 와인이다
50946,엷은 노랑색 새로운 기술과 처리법으로  방식을 이용하면서도 깨끗한 와인의 생산이 가능하지만 가끔씩 약간의 자연적인 침전물이 나타날 수 있다 사과 아로마와 매우 상쾌하고 달콤한 과일의 맛 섬세한 천연 당분과 함께 좋은 산도의 밸런스와 스파클의 조합으로 목넘김이 부드럽다
47667,엷은 녹색 빛을 띄고 있다 아로마틱한 시트러스향 라임 레몬과 함께 청초한 꽃향기와 셔벳이 느껴진다 입안에서는 깨끗함 피니시가 길고 균형이 잘맞으며 질감좋은 산도와 미네랄이 풍부하다
39655,엷은 녹색을 띈 황금색에 잘익은 메론과 복숭아류 씨트러스류의 혼합된 향이며 스파이시한 오크향이 살짝 느껴지며 12달에서 18달정도 병숙성을 하면 씨트러스 향이 더 두드러진다 복숭아와 씨트러스의 맛으로 시작해 라임의 맛을 느낄 수 있고 오크통 발효를 통한 부드러움을 느낄 수 있으며 과일향이 지배하는 치우친 맛보다는 균형있고 복합적인 맛을 느낄 수 있다
46360,엷은 녹색을 띠고 하얀 꽃 향기를 동반한 레몬 같은 열대성 과일의 향이 나고 적절한 미네랄이 향상된 신 과일 품종의 맛이 나는 풀바디의 와인이다
56042,엷은 녹색이 섞인 부드러운 노란빛에 시트러스가 어우러진 복합적인 꽃 향과 크리미한 멜론 과실이 인상적인 과일 아로마에 신선하면서도 깔끔한 피니쉬를 지닌 와인이다
40987,엷은 레몬골드 색을 띠며 과일에 향과 빵의 이스트향이 묻어난다 풀바디 신선한 산도 클래식한 브뤼 스타일의 드라한 마무리 부드러우며 크리미한 맛이 입안을 기분좋게 한다
53458,엷은 레몬색을 띠며 여러가지 신선한 과일 이스트향 신선한 산도 클래식한 브뤼 스타일의 드라이한 마무리 부드러우며 크리미한 맛이 입안을 기분좋게 하는 스파클링 와인이다  전통적인 스파클링와인 제조공정에서 얻어지는 이스트향이 풍성한 와인으로 저렴한 가격에 맛볼 수 있는 좋은 품질의 신대륙 스타일의 스파클링와인이다
53459,엷은 레몬색을 띠며 여러가지 신선한 과일 이스트향 신선한 산도 클래식한 브뤼 스타일의 드라이한 마무리 부드러우며 크리미한 맛이 입안을 기분좋게 하는 스파클링 와인이다  전통적인 스파클링와인 제조공정에서 얻어지는 이스트향이 풍성한 와인으로 저렴한 가격에 맛볼 수 있는 좋은 품질의 신대륙 스타일의 스파클링와인이다
48860,엷은 로제칼라에 무스카 포도 품종의 달콤한 포도향이 은은하게 피어난다 복숭아바닐라레몬향과 아카시아향이 잡히고 끝맛은 꿀처럼 달콤하다 버블은 없으며 달콤한 맛과 향이 자연에 피어나는 꽃처럼 화사하다
46239,엷은 루비 레드빛을 띠고 꽃향과 숲향 체리와 라즈베리 같은 완숙된 과일향이 느껴지며 균형있는 구조와 잘 잡힌 풍부한 향을 느낄 수 있으며 긴 프루티한 여운을 가진 와인이다
60700,엷은 루비 색이 가미된 어두운 가넷 색이며 말린 자두 무화과 검은 괴실류 스파이스 바닐라의 향이 퍼진다 검은 과실류 잼 달콤한 스파이스 커피 초콜릿 그리고 담배의 아로마가 입안 가득 느껴진다 또한 잘 숙성되고 부드러운 탄닌과 튼실한 구조 길게 남는 여운을 느낄 수 있다   아반티스 콜렉션을 위한 품종은 최상의 품질을 유지하기 위하여 단일 포도밭에서 재배되며 포도밭의 상태에 따라 1년에 5001500병만 제한적으로 생산한다  차가운 온도에서 약 45일간 마세라시옹을 거친 후 프렌치 오크통에서 18개월간 숙성시킨다
47902,엷은 루비색을 띠고 붉은 베리류향이 느껴지며 섬세하며 감칠맛이 느껴지는 와인이다
54416,엷은 루비색을 띠고 붉은 베리류향이 느껴지며 섬세하며 감칠맛이 느껴지는 와인이다
38442,엷은 루비색을 띠며 바닐라 등 각종 산 열매가 어우러진 과일향을 풍긴다 영하며 균형은 아직 제대로 이루어지지 않았으나 다소 탄닌이 함유된 강건한 맛을 낸다
60639,엷은 밀짚 빛깔을 띠며 장미 아카시아 오렌지 나무향 사향 벌꿀향과 어우러져 우아하고 매혹적인 아로마를 갖으며 신선한 포도의 풍미와 우아한 달콤함이 조화를 이루며 체리의 피니쉬가 은은하게 남는 정통 스푸만테 와인이다
42533,엷은 밀짚 빛깔을 띠며 장미 아카시아 오렌지 나무향 사향 벌꿀향과 어우러져 우아하고 매혹적인 아로마를 지니고 신선한 포도의 풍미와 우아한 달콤함이 조화를 이룬 체리의 피니쉬가 은은하게 남는 정통 스푸만테 와인이다
60535,엷은 밀짚 컬러를 띠며 차가운 기후 지역의 샤도네이 특징인 복숭아와 신선한 감귤류 향이 나는 와인이다   토머스 하이랜드 는  펜폴즈의 사위이자 1800년대 부터 1914년 까지 펜폴즈 와인이 호주 1 와인이 될 수 있도록 기여한 토머스 하이랜드( )의 정신과 업적을 기리는 의미의 와인이다 토머스 하이랜드 와인은 맛과 구조감에 있어서 상대적으로 현대적 감각으로 재해석된 펜폴즈의 현대적인 버전이라 할 수 있다 미묘하며 균형이 잘 잡힌 프렌치 오크향이 피칸향과 함께 고급스러운 부케를 선사한다 크림처럼 부드러운 느낌의 살구 복숭아 맛과 정교한 미네랄 맛을 함께 느낄 수 있다 감귤류 계열의 산도가 입안을 타이트하게 조이는 느낌이며 복숭아 사과의 과실 풍미가 생생하게 살아 있는 와인이다   프렌치 오크통 7개월  숙성을 거쳤다 (뉴오크 비율 30%)
48077,엷은 벌꿀색으로 파파야 파인애플 복숭아 등의 과일 향에 꽃 향기가 매력적인 와인이다 풀바디의 풍성하고 감각적이며 잘 익은 사과와 구운 아몬드가 곁들여진 상큼한 열대 과일이 맛과 배럴 숙성의 요소들이 토스트와 바닐라 향을 더하는 반면 풍성한 버터의 질감도 준다 당분 때문에 혀에는 깊이 있고 여운이 오래 남는 맛을 주고 생산 즉시 마시기에도 좋지만 셀러에 적절히 잘 보관하면 5년까지도 더 숙성이 된 최고의 상태로 마실 수 있다 에라주리즈 사에 대하여  1870년   가 포도 생산에 이상적인  를 개발하여  칠레 포도 생산 지역으로 만든 이래  은 140여년 동안 고급 칠레 와인을 생산   현재 그 5대째 전통을 잇고 있는 는   의 전통을 고수 함과 동시에 와인 제조 기술의 근대화를 통해 ‘고급 칠레 와인’으로 포지셔닝   최고의 땅에서 최고의 와인이 난다” 라는 창업자의 철학에서도 엿볼 수 있듯이     에서 선별된 와인만을 사용하며 가장 자연적인 공정을 통해 높은 수준의 와인을 생산하는 것으로 세계적으로 정평을 얻음
58979,엷은 볏짚 색의 이 와인은 입안에 착 감기는 듯한 느낌과 함께 장기 숙성형의 와인임을 보여준다 꿀 잘 익은 서양배 열대 과일 그리고 흰 복숭아 향이 어우러지며 상쾌한 산도를 간직한 풀 바디의 와인이다   강한 샤르도네의 풍미를 나타내기 위해 100% 배럴 발효를 하였으며 10%는 새 오크통을 사용하였다  5~7년간의 숙성 후 마셔도 좋으나 좀 더 오랜 기간 숙성도 가능하다   오크 숙성 : 오크 배럴 발효 및 숙성
46032,엷은 볏짚 옐로우 컬러와 연두색 테두리 신선한 복숭아 레몬 라임의 향이 기분좋게 퍼지며 녹색 수풀의 향과 미네랄노트가 조화롭게 어우러진다 기분 좋은 산도감과 상쾌한 터치감이 매혹적인 피니쉬를 만든다 4년이상 숙성이 가능하다   *6개월간 스테인레스통 숙성  12시간 저온발효 *자갈과 석회암 토양의 떼루아
46133,엷은 볏짚색을 띠고 신선한 미네랄과 풍부한 꽃향기가 느껴지며 근사한 구조와 함께 풍만한 꽃향기신선한 과일의 아로마와 미네랄이 잘 느껴지는 와인이다 부드럽게 압착한 후 온도를 잘조절하면서 스테인레스 스틸통에서 발효하였다 짧은 시간동안 병입 숙성을 마친 후 출하되는 와인이다
57648,엷은 볏짚색을 띠고 열대 과일향이 풍부하게 피어나며 완두와 싱그러운 시트러스 계열의 아로마가 느껴지고 잘 익은 열대과일 신선한 완두의 풍미가 전해지며 풍부한 과즙을 지닌 자몽의 산도감이 느껴지는 와인이다
39507,엷은 볏짚색을 띠고 있으며 자몽 등의 열대과일 아로마를 풍부하게 느낄 수 있다 신선하고 생동감 있는 산미와 동시에 부드럽고 풍만한 질감을 느낄 수 있다 약간의 오크향은 길게 지속되는 피니쉬에 복합성을 더한다 2004년은 12월의 따뜻한 날씨가 특징이었다 이러한 기후의 영향으로 샤르도네 품종은 신선함을 지키기 위해 평상시보다 빨리 수확되었다 열대과일의 아로마와 강한 시트러스 향이 믹스되어 화이트 와인 특유의 개성이 잘 살아난 우수한 빈티지이다
46647,엷은 볏짚색을 띠고 있으며 잘 익은 파인애플 배 멜론 등 열대과일의 상큼하고 달콤한 향과 깔끔한 산도 풍부하면서도 부드럽게 조화를 이룬 맛이 뛰어나다 전체적으로 산뜻하면서도 바디감이 있는 스타일이며 차갑게 칠링해 해산물과 곁들이거나 아페리티프로 마셔도 좋다 과일 고유의 향과 깔끔한 맛을 살리기 위해 스테인리스 스틸 탱크에서 양조 숙성시킨 뒤 벤토나이트와 부레 풀을 이용해 정제과정을 거쳐 출시한다
47494,엷은 볏짚색을 띠고 잘 익은 배와 사과 그리고 바닐라의 풍미가 가득 느껴진다 맛이 풍부하고 크리미하며 과일과 토스트 향신료의 맛이 길게 이어지는 와인이다
52759,엷은 붉은 빛과 분홍색을 띠며 후레쉬한 과일향과 풍부한 아로마 향이 아주 좋은 느낌을 주는 와인이다
46448,엷은 블루 빛을 띤 짙은 자주 살짝 구운 제비꽃과 감초향 그리고 바닐라향이 느껴지는 바디 와인 매우 풍부하면서도 신선한 맛을 지닌 와인이다
46589,엷은 심홍색을 띄며 신선한 맛으로 즐길 수 있으며 풍부한 베리향과 과일들의 향이 풍성하다 아주 유연한 맛의 멜로품종과 깊고 풍부한 맛의 카비넷 쇼비뇽을 블랜딩하여 아주 풍부한 풍미와 잘 짜여진 균형미와 완숙된 타닌의 맛을 느낄 수 있다
48705,엷은 심홍색을 띄며 신선한 맛으로 즐길 수 있으며 풍부한 베리향과 과일들의 향이 풍성하다 아주 유연한 맛의 멜로품종과 깊고 풍부한 맛의 카비넷 쇼비뇽을 블랜딩하여 아주 풍부한 풍미와 잘 짜여진 균형미와 완숙된 타닌의 맛을 느낄 수 있다
46393,엷은 연두 빛을 띄는 반짝이는 황금빛 컬러색을 가진 와인으로 복숭아 바나나 감귤류 등의 과일의 향과 미네랄 향이 느껴지고 섬세하며 상쾌한 과일의 아로마가 매우 풍부하며 좋은 균형과 함께 적절한 산도로 와인에 생동감을 불어 넣는 미디엄 바디의 와인이다 포도는 비오비오 밸리에서 선택 된 최고급 포도로 만들어 진다 포도의 특성을 가장 잘 나타낼 수 있도록 충분히 익으면 이른 아침에 직접 손으로 수확한다 포도가 양조장에 도착하는 즉시 조심스럽게 압착기로 운반된다 포도의 일부는 포도송이째 압착하여 최상의 과즙을 얻어 내며 과즙의 20%는 미국산 오크통에서 숙성 된다
45965,엷은 옐로우 색을 띠고 배 복숭아 메론과 함께 열대과일(파인애플 사과)의 향을 느낄 수 있다 깊이감있고 볼륨감있는 샤르도네의 신선한 산도를 느낄 수 있는 와인이다
48694,엷은 오렌지 빛과 연어 빛을 띠고 섬세한 기포와 길고 강한 맛이 느껴지며 입맛 도는 귤 향을 띠는 세련된 과일의 향도 느껴진다 싱그럽고 복잡하지 않으며 길게 남는 맛과 매혹적인 신선함과 우아한 밸런스를 가진 와인이다
41009,엷은 자주색 빛의 테두리에 짙은 적색으로 블랙올리브 과일의 우아한 아로마를 느낀다 실크처럼 부드러운감촉과 견고한 탄닌 자스민 그리고 비오니에의 살구 아로마가 훌륭하다
40792,엷은 자주색 빛이 감도는 깊고 어두운 적색을 띠며 스파이스 작고 부드러운 과일 향과 나무의 우아한 아로마가 환상적이다 견고한 탄닌과 우아함을 지녔으며 자두 향과 블랙 베리 바닐라 등의 풍미가 일품이다
45804,엷은 장미 빛을 띄는 와인이다 오랫 동안 지속되는 매우 섬세한 버블 입자가 인상적이며 은은한 과일의 향이 코를 자극 한다 빨간 과일의 맛이 입안에서 느껴지는 동시에 매우 훌륭한 밸런스를 느끼게 해주는 와인이다
49818,엷은 장미빛과  오렌지 꽃의 향기와 강한 향의 레몬과 라임껍질 향기로 후레쉬함과 신선한 산미를 잘 조화시켜 준다
43414,엷은 지푸라기 색전통적인 가비의 향과 깔끔하고 기분 좋은 신선한 아로마풍미가 좋고 매우 드라이하다 깨끗한 산미가 돋보인다
46423,엷은 짚색레몬색 신선한 레몬 풍부한 멜론열대과일 신선한 레몬과 멜론의 조화가 와인을 부드럽게 해주며 오크에서 나오는 풍부한 크림향과 너트향이 매혹적인 느낌을 준다 자연스러운 산도가 인상적이다
41068,엷은 짚색을 띠며 구즈베리 트로피컬 과일향이 느껴지는 산뜻한 와인으로 시원한 청량감을 주는 맛과 풋풋한 향은 무더운 여름에 갈증을 풀어주는 신선한 느낌을 가져다 주는 와인이다
38452,엷은 짚색을 띠며 신선한 감귤류 레몬 꿀이 혼합된 향기를 풍긴다 맛은매우 신선하고 깨끗하며 당도와 산도가 조화를 이룬 미디엄 바디를 지니고 있다
54084,엷은 짚색을 띠며 엄선한 뀌베의 리슬링으로만 생산한 클래식한 스파클링으로 잘 숙성되고 세련되고 신선한 향과 청량한 포도 자체의 아로마가 살아있어 우아하다 특히 사과 복숭아와 같은 상큼한 향이 기분 좋은 산도와 훌륭한 밸런스를 가지며 긴 피니쉬로 이어지는 것이 특징적인 와인이다
49850,엷은 체리빛깔과 블랙 베리류의 토스티한 적인 아로마 입안에서 파워풀하면서 신선함을 느끼게하고 우아한 발랜스의 타닌이 매력적인 와인 이다
41027,엷은 체리색을 띄며 포도향을 배경으로 강렬한 자두와 딸기의 향을 느낀다 오렌지 바이올렛의 꽃 향기 섬세한 과일의 산도와 꽃 향기의 훌륭한 조화 부드럽고 긴 여운을 준다
37275,엷은 초록빛과 황금색을 띠며 풍부한 과일향을 풍기고 세미 스위트 타입의 와인으로 처음 접하는 사람들에게 가장 적당하며 파티 피크닉등 많은 사람이 함께 즐기면 좋다
37276,엷은 초록빛과 황금색을 띠며 풍부한 과일향을 풍기고 세미 스위트 타입의 와인으로 처음 접하는 사람들에게 가장 적당하며 파티 피크닉등 많은 사람이 함께 즐기면 좋다
53488,엷은 초록빛과 황금색을 띠며 풍부한 과일향을 풍기고 세미 스위트 타입의 와인으로 처음 접하는 사람들에게 가장 적당하며 파티 피크닉등 많은 사람이 함께 즐기면 좋다
39182,엷은 초록빛에 가까운 금빛을 띄고 청량감이 느꺼지는 상쾌한 향 열대과일향이 느껴지며 오크통에서 숙성된 프리미엄급 원액을 혼합하여 깊은 맛을 보여주는 와인이다
38422,엷은 초록빛에 아름다운 크리스탈 색을 띠며감귤 라임그리고 향긋한 꽃향기가 어우러진 신선하면서도 고상한 향기를 풍긴다산도와 당도알코올이 잘 조화된 상쾌하고 싱싱하며 농익은 맛이 입속에 감지 된다
48011,엷은 초록빛이 감도는 황금색과 우아하고 강렬한 열대과일 향이 회양나무 향과 어우러지고 드라이하고 매력적인 풍미가 입안 가득 길게 이어 진다
47912,엷은 초록색과 노랑색을 띠고 신선한 열대 과일과 라임향과 풋풋한 풀내음이 느껴진다 입안에서는 산뜻한 느낌을 느낄 수 있으며 여운이 깔끔하게 떨어지는 와인이다  소비뇽 블랑이 이 와이너리의 가장 대표적인 와인인데 경쾌한 구조와 균형 잡힌 맛이 그 이유이다 ‘클라우디 베이 소비뇽 블랑’은 와인 스펙테이터 2011년 6월호에서 뉴질랜드 소비뇽 블랑 중 최고점인 92점을 받은 바 있다
46318,엷은 초록을 띈 노랑 빛을 가진 전형적인 독일 스파클링 와인이다 미세하고 오랫동안 지속되는 버블과 함께 세련되고 신선한 향을 준다 입 안에서 부드러운 산도를 동반한 적당한 당도를 느낄 수 있는 동시에 톡톡 터지는 듯한 느낌을 받을 수 있는 와인이다
47189,엷은 초록을 띈 황금 빛과 버블은 미세하고 길게 지속된다 상큼한 과일과 풍성하고 생동감을 느껴지고 신선하며 풀바디와 밸런스가 잘 이루어져 있다 헨켈 빈티지 브륏의 섬세한 기포와 밝은 황금 빛깔 그리고 거기에 더해지는 그린 색 익숙하고 이국적인 은은한 과일 향 스파클의 상큼함 생동감 넘치면서도 풀바디 하고 강한 맛을 자랑하는 헨켈 빈티지 브륏은 훌륭한 밸런스와 입안에 오랫동안 여운을 남게 한다 헨켈 빈티지 브룻은 바로 이러한 특성 때문에 애호가들로부터 특별한 젝트로 꼽히고 있다
37502,엷은 초록이 살짝 감싸고 있으며 황금색이 지배적이다 잘 익은 과일 즉 복숭아자두등의 과일향과 다양한 꽃 향 즉 아카시아 레몬 등이 매우 다양하게 혼합되어져 환상적인 아로마를 형성하고 있다 부드러우며 적절한 산도와 달콤함이 균형을 이루고 있으며 적당한 이 신선감을 배가 시켜주는 와인이다
61044,엷은 핑크 빛과 산 딸기 향을 가진 캐쥬얼한 분위기 와인이라 할 수 있다 누구나 부담 없이 즐길 수 있으며 피크닉와인으로 가볍게 마실 수 있다
54408,엷은 황금 색을 띠고 고급스러우면서 풍부한 과실향이 매력이며 부드러운 질감과 풍부한 과일의 느낌을 주는 와인이다
52066,엷은 황금 색을 띠고 고급스러우면서 확실하게 드러나는 과일 향이 나며 부드러운 질감과 풍부한 과일의 느낌을 주는 와인이다
56274,엷은 황금 색을 띠고 풍부한 과실향이 나며 부드러운 질감과 풍부한 과일의 느낌을 주는 와인이다
39034,엷은 황금빛 짚 색깔을 띠며 라일락 꽃향기 복숭아 열대 과일의 향이 풍부하게 느껴지는 와인으로 소비뇽 블랑의 특징이 잘 조화된 우아하고 세련된 화이트 와인이다
50375,엷은 황금빛과 잘익은 청포도향과 가벼운 꽃향기 달콤하고 향기로우면서도 지속적인 스파클링의 느낌을 가진 와인이다
42214,엷은 황금빛을 띠고 신선한 미네럴 향 구운 아몬드 향 캬라멜향 파인애플 향이 느껴지며 균형감이 좋은 구조의 미디엄 바디 와인으로 피니쉬가 긴 것이 특징이다
46282,엷은 황금빛을 띠고 잘 익은 과일향 복숭아 자두등의 과실향과 다양한 꽃향 등이 다양하게 연출 환상적인 아로마를 이룬다 부드러우면서도 적당한 산도와 달콤함이 균형을 이루고 있으며 스파클링이 신선감을 더해준다
55430,엷은 황금빛을 띠며 복숭아와 살구 청포도의 신선한 과일향과 함께 기분좋게 올라오는 꽃향기가 느껴지고 열대과일의 달콤함과 신선한 향미가 느껴지며 부드러운 스파클링이 청량감있게 입안에 퍼지는 와인이다
55429,엷은 황금빛을 띠며 잘익은 청포도향 가벼운 꽃향기를 지니고 달콤하고 향기로우면서도 지속적인 스파클링의 느낌을 가진 와인이다
